"problem_id","topic","subtopic","grade_level","difficulty_level","source","problem_length_words","num_sentences","num_entities","equation_count","equation_complexity_score","total_attempts","avg_solving_time_seconds","success_rate","avg_attempts_to_solve","verified_by_human","last_updated"
"PROB_1197","Trigonometry","Trigonometric Ratios","9","2","User-Generated","174","3","8","1","3","14","265","0.7930212419595803","1.6","1","2024-08-04 00:00:00"
"PROB_1198","Ratios","Inverse Variation","8","4","NCERT","120","5","2","4","8","8","420","0.5538081075634904","1.7","1","2024-08-21 00:00:00"
"PROB_1199","Mensuration","Surface Area","12","5","NCERT","146","4","6","4","10","20","420","0.36477901209398145","2.5","1","2024-08-07 00:00:00"
"PROB_1200","Number Theory","Divisibility","9","2","NCERT","205","2","9","4","2","12","270","0.664644051670604","1.6","0","2024-09-06 00:00:00"
"PROB_1201","Algebra","Inequalities","9","5","User-Generated","237","2","8","1","10","14","420","0.4455054154098669","2.0","0","2024-08-10 00:00:00"
"PROB_1202","Trigonometry","Heights and Distances","9","3","Synthetic","111","7","5","3","8","13","368","","1.2","1","2024-09-12 00:00:00"
"PROB_1203","Algebra","Polynomials","10","2","NCERT","193","3","2","3","3","24","321","0.758020956868976","1.8","1","2024-09-13 00:00:00"
"PROB_1204","Ratios","Continued Proportions","9","5","User-Generated","170","5","7","1","9","50","420","0.45490790122649893","2.0","0","2024-10-18 00:00:00"
"PROB_1205","Arithmetic","Profit and Loss","8","3","User-Generated","196","5","7","2","4","7","375","0.6001940104162038","1.8","1","2024-10-27 00:00:00"
"PROB_1206","Algebra","Quadratic Equations","10","5","Synthetic","107","7","8","2","8","14","408","0.5411963805956126","1.8","1","2024-10-04 00:00:00"
"PROB_1207","Arithmetic","Profit and Loss","6","2","User-Generated","178","8","8","1","3","40","277","0.72443916582937","1.3","1","2024-08-08 00:00:00"
"PROB_1208","Number Theory","Prime Numbers","12","4","Synthetic","82","6","5","4","7","50","329","0.46841915561606373","2.3","1","2024-10-18 00:00:00"
"PROB_1209","Arithmetic","Averages","11","5","NCERT","154","3","4","2","9","50","420","0.4472968243535872","2.3","1","2024-09-14 00:00:00"
"PROB_1210","Mensuration","Area","11","1","NCERT","284","7","8","4","2","30","290","0.95","1.0","1","2024-10-15 00:00:00"
"PROB_1211","Algebra","Systems of Equations","9","2","NCERT","79","2","4","2","6","29","346","0.8205380752582254","1.6","1","2024-09-09 00:00:00"
"PROB_1212","Arithmetic","Simple Interest","8","2","Synthetic","155","3","4","1","5","17","275","","1.6","0","2024-09-05 00:00:00"
"PROB_1213","Arithmetic","Percentages","8","3","NCERT","221","7","4","1","8","47","384","0.5432392742310298","1.9","1","2024-09-08 00:00:00"
"PROB_1214","Probability","Permutations","8","4","NCERT","88","8","7","2","7","50","420","0.6105644475147268","1.3","1","2024-10-31 00:00:00"
"PROB_1215","Arithmetic","Speed Distance Time","11","3","NCERT","216","6","3","2","6","12","313","0.5907220304695635","1.8","1","2024-10-12 00:00:00"
"PROB_1216","Statistics","Mean Median Mode","8","3","User-Generated","256","5","7","1","6","12","389","0.5703756493560533","2.0","1","2024-11-01 00:00:00"
"PROB_1217","Algebra","Exponents","9","4","NCERT","169","8","5","4","7","50","410","0.6430666893685439","2.0","1","2024-10-12 00:00:00"
"PROB_1218","Mensuration","Volume","11","4","NCERT","266","6","4","1","8","26","420","0.5775598229202695","2.0","0","2024-09-21 00:00:00"
"PROB_1219","Mensuration","Surface Area","6","3","User-Generated","114","5","8","4","7","26","420","0.7206037007016477","1.4","1","2024-08-29 00:00:00"
"PROB_1220","Statistics","Mean Median Mode","7","1","User-Generated","241","8","4","1","2","50","287","0.95","1.1","0","2024-09-10 00:00:00"
"PROB_1221","Trigonometry","Heights and Distances","12","4","NCERT","231","2","2","4","5","22","420","0.5087084104513395","2.0","1","2024-09-25 00:00:00"
"PROB_1222","Arithmetic","Time and Work","8","3","NCERT","75","3","6","1","6","26","317","0.7292362996357427","1.4","1","2024-09-14 00:00:00"
"PROB_1223","Geometry","Angles","7","1","Synthetic","102","2","5","1","3","39","223","0.772436903021122","1.4","1","2024-09-19 00:00:00"
"PROB_1224","Mensuration","Area","9","3","Synthetic","151","7","7","1","7","19","416","0.6364712892727129","1.9","1","2024-08-19 00:00:00"
"PROB_1225","Algebra","Factorization","8","2","Synthetic","212","4","3","2","3","50","312","0.7288835640350145","1.7","1","2024-09-05 00:00:00"
"PROB_1226","Ratios","Direct Variation","11","2","User-Generated","172","3","5","1","2","24","299","0.8289645745616564","1.4","1","2024-09-08 00:00:00"
"PROB_1227","Mensuration","Surface Area","8","4","User-Generated","136","2","3","2","7","27","403","","2.3","0","2024-08-11 00:00:00"
"PROB_1228","Statistics","Standard Deviation","6","3","User-Generated","141","8","4","2","3","10","325","0.8465674700118173","1.4","1","2024-09-21 00:00:00"
"PROB_1229","Algebra","Quadratic Equations","11","2","Synthetic","264","5","8","4","2","20","308","0.6664270880511706","1.7","1","2024-08-28 00:00:00"
"PROB_1230","Mensuration","Volume","10","4","User-Generated","70","7","8","2","8","42","420","0.6193752900609053","1.6","1","2024-08-09 00:00:00"
"PROB_1231","Algebra","Systems of Equations","8","1","NCERT","136","6","4","1","2","26","251","0.8904967229669991","1.7","0","2024-08-19 00:00:00"
"PROB_1232","Mensuration","Area","7","2","Synthetic","115","8","7","4","4","12","415","0.761202225778071","1.6","1","2024-10-20 00:00:00"
"PROB_1233","Probability","Expected Value","12","1","NCERT","151","7","6","3","2","12","190","0.7779590205248541","1.4","1","2024-08-29 00:00:00"
"PROB_1234","Statistics","Frequency Distribution","7","1","NCERT","155","6","6","2","2","33","246","0.805790031704266","1.6","0","2024-10-07 00:00:00"
"PROB_1235","Algebra","Factorization","11","3","User-Generated","218","3","6","2","6","14","354","0.5959140394420612","1.9","1","2024-08-11 00:00:00"
"PROB_1236","Number Theory","Modular Arithmetic","9","3","NCERT","263","6","4","3","10","50","420","0.5324288295770857","1.9","1","2024-08-25 00:00:00"
"PROB_1237","Mensuration","Curved Surface Area","9","4","User-Generated","50","3","5","4","7","23","420","0.4476648069112436","2.3","0","2024-08-20 00:00:00"
"PROB_1238","Mensuration","Curved Surface Area","9","2","User-Generated","102","8","5","1","2","45","296","0.8301543907316016","1.4","1","2024-08-22 00:00:00"
"PROB_1239","Algebra","Linear Equations","9","5","NCERT","119","4","4","3","8","9","420","0.3432055633300193","2.5","1","2024-08-05 00:00:00"
"PROB_1240","Ratios","Inverse Variation","9","5","User-Generated","222","7","7","3","10","50","420","0.4784589560408059","2.1","1","2024-10-06 00:00:00"
"PROB_1241","Algebra","Linear Equations","9","3","NCERT","207","5","2","2","5","13","362","0.6230751605525282","1.9","1","2024-08-09 00:00:00"
"PROB_1242","Trigonometry","Identities","11","2","NCERT","189","4","9","1","4","50","284","","2.0","1","2024-08-25 00:00:00"
"PROB_1243","Geometry","Solid Geometry","10","3","User-Generated","245","6","5","4","6","49","420","","2.1","1","2024-09-15 00:00:00"
"PROB_1244","Statistics","Variance","10","3","User-Generated","279","6","7","4","6","15","420","","1.9","1","2024-08-06 00:00:00"
"PROB_1245","Algebra","Systems of Equations","12","3","NCERT","144","8","2","3","3","50","379","0.5442107795155934","1.8","1","2024-09-04 00:00:00"
"PROB_1246","Geometry","Angles","11","3","User-Generated","68","3","6","3","7","50","363","0.7665988421788207","1.6","1","2024-08-16 00:00:00"
"PROB_1247","Algebra","Linear Equations","12","3","NCERT","162","2","4","3","7","8","420","0.6191514048490055","1.7","1","2024-09-03 00:00:00"
"PROB_1248","Ratios","Direct Variation","8","3","NCERT","225","8","3","4","7","50","305","0.6340705571334962","2.0","1","2024-09-04 00:00:00"
"PROB_1249","Algebra","Polynomials","9","2","NCERT","220","7","6","2","3","26","348","0.730182686587855","1.1","1","2024-09-10 00:00:00"
"PROB_1250","Ratios","Continued Proportions","9","2","NCERT","181","5","3","1","7","15","391","0.7107196819900539","1.6","1","2024-09-01 00:00:00"
"PROB_1251","Algebra","Quadratic Equations","8","4","Synthetic","119","6","9","1","10","14","420","","2.5","1","2024-10-19 00:00:00"
"PROB_1252","Arithmetic","Simple Interest","8","5","Synthetic","200","6","6","4","7","23","420","0.4041364516970748","2.2","1","2024-10-23 00:00:00"
"PROB_1253","Mensuration","Area","12","3","Synthetic","189","7","4","4","2","21","309","0.6069317827840719","2.1","0","2024-09-14 00:00:00"
"PROB_1254","Probability","Basic Probability","9","2","User-Generated","154","6","4","1","2","50","315","0.787821477470926","1.3","1","2024-08-27 00:00:00"
"PROB_1255","Trigonometry","Angles","10","2","Synthetic","193","4","2","4","2","43","275","0.5408241250116262","2.0","1","2024-10-02 00:00:00"
"PROB_1256","Arithmetic","Compound Interest","10","2","Synthetic","224","8","10","1","2","21","347","0.5364255706668704","1.8","1","2024-08-12 00:00:00"
"PROB_1257","Algebra","Exponents","11","4","NCERT","188","6","7","4","7","17","420","0.5155351645141628","1.9","1","2024-08-07 00:00:00"
"PROB_1258","Probability","Combinations","9","1","NCERT","146","5","2","2","3","16","253","0.95","1.0","1","2024-10-19 00:00:00"
"PROB_1259","Probability","Combinations","7","3","User-Generated","218","2","8","4","6","50","393","0.7427676484297796","1.3","1","2024-10-27 00:00:00"
"PROB_1260","Mensuration","Volume","6","1","User-Generated","169","2","4","1","4","6","286","0.7107818735039741","1.4","1","2024-10-10 00:00:00"
"PROB_1261","Statistics","Standard Deviation","8","3","NCERT","133","4","8","2","6","30","350","0.6550552661244006","1.3","0","2024-09-15 00:00:00"
"PROB_1262","Geometry","Angles","7","5","NCERT","298","2","3","1","10","31","420","0.4468982116334647","1.9","1","2024-08-27 00:00:00"
"PROB_1263","Arithmetic","Time and Work","9","3","Synthetic","269","6","5","1","6","11","390","0.6700044283087843","1.8","0","2024-08-10 00:00:00"
"PROB_1264","Arithmetic","Speed Distance Time","7","3","Synthetic","67","4","9","2","7","11","370","0.7232748197719","1.2","0","2024-10-20 00:00:00"
"PROB_1265","Algebra","Quadratic Equations","6","4","NCERT","164","8","2","3","6","11","420","0.5598519598017527","2.2","1","2024-08-28 00:00:00"
"PROB_1266","Probability","Basic Probability","9","3","User-Generated","174","2","2","2","6","7","414","0.7335433438359958","1.9","1","2024-08-05 00:00:00"
"PROB_1267","Arithmetic","Simple Interest","8","1","Synthetic","139","7","7","4","2","33","306","0.9154973175087886","1.0","0","2024-09-14 00:00:00"
"PROB_1268","Trigonometry","Identities","11","4","NCERT","154","5","8","2","7","50","367","0.48459686974593086","2.0","1","2024-08-22 00:00:00"
"PROB_1269","Number Theory","Number Patterns","8","5","NCERT","102","3","5","1","10","14","420","0.5546827011117621","1.9","1","2024-10-10 00:00:00"
"PROB_1270","Algebra","Linear Equations","9","5","Synthetic","143","4","2","1","8","19","420","0.3826268988838811","2.0","1","2024-10-07 00:00:00"
"PROB_1271","Mensuration","Area","8","4","User-Generated","148","4","5","4","10","9","420","0.5709306051695177","1.9","1","2024-09-15 00:00:00"
"PROB_1272","Trigonometry","Heights and Distances","9","3","NCERT","261","5","7","2","7","42","420","0.7650260752292561","1.0","1","2024-09-01 00:00:00"
"PROB_1273","Algebra","Logarithms","10","1","User-Generated","267","4","6","4","2","24","323","","2.5","1","2024-10-11 00:00:00"
"PROB_1274","Probability","Probability Distributions","11","3","User-Generated","86","5","8","1","8","26","382","0.8665175658791007","1.2","1","2024-10-06 00:00:00"
"PROB_1275","Ratios","Continued Proportions","9","3","NCERT","154","5","6","1","4","28","287","0.5879715099146825","1.8","1","2024-09-14 00:00:00"
"PROB_1276","Geometry","Congruence","11","4","User-Generated","81","4","9","1","9","22","420","0.5422393896283325","1.9","1","2024-09-23 00:00:00"
"PROB_1277","Probability","Permutations","12","3","Synthetic","235","7","7","4","8","28","419","0.7166905834693418","1.9","1","2024-09-04 00:00:00"
"PROB_1278","Mensuration","Surface Area","9","3","NCERT","180","5","2","1","4","38","352","0.5167362157796889","2.2","1","2024-08-20 00:00:00"
"PROB_1279","Geometry","Similarity","7","2","NCERT","127","7","3","1","4","28","248","0.6845525170219374","1.7","1","2024-09-04 00:00:00"
"PROB_1280","Arithmetic","Time and Work","6","1","User-Generated","67","3","6","4","2","13","234","0.7537998779774061","1.4","1","2024-08-28 00:00:00"
"PROB_1281","Mensuration","Perimeter","9","4","User-Generated","240","4","3","3","8","15","410","0.46946959417609657","2.4","1","2024-08-04 00:00:00"
"PROB_1282","Trigonometry","Angles","9","4","Synthetic","263","5","7","4","9","34","420","0.5285972352897564","1.9","1","2024-10-20 00:00:00"
"PROB_1283","Geometry","Circles","10","5","Synthetic","120","6","7","2","10","7","420","0.4101842554962425","2.1","1","2024-10-22 00:00:00"
"PROB_1284","Algebra","Systems of Equations","12","4","Synthetic","166","5","6","3","7","6","420","0.49179976536711484","2.0","0","2024-11-01 00:00:00"
"PROB_1285","Algebra","Exponents","8","1","User-Generated","287","2","6","3","2","16","271","","2.4","1","2024-08-11 00:00:00"
"PROB_1286","Algebra","Quadratic Equations","12","3","User-Generated","151","6","4","2","7","49","394","0.7699650326404275","1.8","0","2024-10-09 00:00:00"
"PROB_1287","Probability","Expected Value","10","5","User-Generated","50","4","2","1","10","13","420","0.35838487457779744","2.3","1","2024-10-27 00:00:00"
"PROB_1288","Probability","Probability Distributions","6","5","NCERT","250","4","4","4","7","50","420","0.49363655222795966","2.0","1","2024-10-22 00:00:00"
"PROB_1289","Arithmetic","Ratios","11","3","User-Generated","156","5","4","4","8","11","420","0.5739430286872467","2.0","1","2024-10-29 00:00:00"
"PROB_1290","Probability","Permutations","10","2","User-Generated","112","3","5","1","3","10","321","0.810184722971984","1.7","0","2024-09-23 00:00:00"
"PROB_1291","Algebra","Inequalities","9","3","User-Generated","115","4","8","4","6","6","390","0.46739479770883596","1.6","1","2024-09-23 00:00:00"
"PROB_1292","Arithmetic","Percentages","10","2","NCERT","274","8","6","3","2","16","300","0.7162220042768552","1.6","1","2024-10-13 00:00:00"
"PROB_1293","Geometry","Coordinate Geometry","8","3","User-Generated","164","7","3","1","8","22","420","0.5942577568011783","1.4","0","2024-08-21 00:00:00"
"PROB_1294","Arithmetic","Averages","7","1","User-Generated","180","2","2","4","2","16","254","0.8060993049395079","1.7","1","2024-10-16 00:00:00"
"PROB_1295","Arithmetic","Percentages","8","2","NCERT","142","4","5","1","3","12","266","0.7567251848956682","1.8","1","2024-10-06 00:00:00"
"PROB_1296","Arithmetic","Percentages","6","4","NCERT","179","8","5","4","9","10","420","0.6231513344893512","1.5","1","2024-09-12 00:00:00"
"PROB_1297","Ratios","Direct Variation","6","4","User-Generated","71","4","5","2","6","26","334","0.545898430821253","2.1","1","2024-10-11 00:00:00"
"PROB_1298","Statistics","Variance","11","1","NCERT","216","3","9","2","2","27","279","0.8192447330472619","1.6","0","2024-10-07 00:00:00"
"PROB_1299","Probability","Conditional Probability","7","2","User-Generated","81","6","10","4","2","25","313","0.7899254359232193","1.4","1","2024-11-01 00:00:00"
"PROB_1300","Geometry","Quadrilaterals","8","1","User-Generated","149","8","6","3","2","40","264","0.837889394581153","1.6","1","2024-09-24 00:00:00"
"PROB_1301","Geometry","Solid Geometry","11","1","User-Generated","163","8","3","2","3","6","303","","1.3","0","2024-10-08 00:00:00"
"PROB_1302","Probability","Expected Value","9","2","Synthetic","137","3","7","3","2","41","277","0.6508362302049367","1.5","1","2024-09-18 00:00:00"
"PROB_1303","Number Theory","Divisibility","11","3","Synthetic","175","3","8","1","3","13","316","0.7220793961281027","1.4","1","2024-10-01 00:00:00"
"PROB_1304","Arithmetic","Profit and Loss","10","3","User-Generated","222","4","5","3","5","22","397","0.5943130618666792","2.0","1","2024-10-11 00:00:00"
"PROB_1305","Arithmetic","Percentages","12","5","User-Generated","149","6","3","3","9","31","420","0.46612003617183906","1.7","1","2024-09-14 00:00:00"
"PROB_1306","Geometry","Congruence","12","5","Synthetic","148","3","5","2","7","10","420","0.4729964208405361","2.2","1","2024-10-10 00:00:00"
"PROB_1307","Arithmetic","Averages","9","4","Synthetic","88","5","8","3","5","21","420","0.5458828285493896","2.2","1","2024-08-21 00:00:00"
"PROB_1308","Algebra","Polynomials","8","1","User-Generated","181","5","2","3","2","38","282","0.8325394353702316","1.2","1","2024-09-21 00:00:00"
"PROB_1309","Number Theory","LCM and HCF","6","1","Synthetic","163","3","4","4","3","17","226","0.6843831818524715","1.7","0","2024-09-03 00:00:00"
"PROB_1310","Algebra","Exponents","9","2","User-Generated","300","8","7","1","3","30","325","","2.2","1","2024-09-17 00:00:00"
